Time,PIR1,PIR2,PIR3,PIR4,PIR5,PIR6,LDR
2025-05-07 11:00:00+00:00,0.005571030640668524,0.5181058495821727,0.8245125348189415,0.0,0.0,0.0,472.58217270194984
2025-05-07 12:00:00+00:00,0.019444444444444445,0.9222222222222223,0.7361111111111112,11.455555555555556,4.741666666666666,4.780555555555556,471.68333333333334
2025-05-07 13:00:00+00:00,0.08055555555555556,0.3611111111111111,8.425,0.0,0.17777777777777778,0.0,471.0361111111111
2025-05-07 14:00:00+00:00,1.4638888888888888,5.727777777777778,1.1555555555555554,3.9027777777777777,0.0,0.225,470.38055555555553
2025-05-07 15:00:00+00:00,0.4444444444444444,0.0,0.03888888888888889,0.39444444444444443,0.6277777777777778,1.3916666666666666,470.15555555555557
2025-05-07 16:00:00+00:00,18.97222222222222,26.261111111111113,45.147222222222226,70.50555555555556,70.95277777777778,65.61944444444444,5.213888888888889
2025-05-07 17:00:00+00:00,18.515320334261837,50.4958217270195,56.119777158774376,66.8050139275766,71.59610027855153,71.37047353760445,0.0
2025-05-07 18:00:00+00:00,17.63888888888889,23.630555555555556,52.669444444444444,61.96111111111111,68.48333333333333,62.888888888888886,0.0
2025-05-07 19:00:00+00:00,3.3027777777777776,16.38888888888889,53.21666666666667,69.45277777777778,70.35,71.71388888888889,0.0
2025-05-07 20:00:00+00:00,14.091666666666667,19.225,44.78333333333333,51.84444444444444,66.67777777777778,61.21666666666667,0.0
2025-05-07 21:00:00+00:00,30.552777777777777,34.99444444444445,31.119444444444444,50.25277777777778,61.025,67.92222222222222,0.0
2025-05-07 22:00:00+00:00,0.5777777777777777,7.352777777777778,0.8916666666666667,10.269444444444444,48.958333333333336,67.79722222222222,0.0
2025-05-07 23:00:00+00:00,11.480555555555556,7.655555555555556,31.15277777777778,0.5833333333333334,52.24722222222222,65.03888888888889,0.0
2025-05-08 00:00:00+00:00,1.2305555555555556,6.811111111111111,7.388888888888889,50.225,39.18333333333333,50.172222222222224,0.0
2025-05-08 01:00:00+00:00,10.618384401114206,16.988857938718663,21.88857938718663,35.27576601671309,3.064066852367688,41.871866295264624,0.0
2025-05-08 02:00:00+00:00,18.322222222222223,34.71388888888889,25.04722222222222,42.016666666666666,35.53888888888889,17.308333333333334,0.0
2025-05-08 03:00:00+00:00,7.75,43.37777777777778,9.35,27.6,11.613888888888889,8.869444444444444,0.0
2025-05-08 04:00:00+00:00,14.727777777777778,19.897222222222222,18.305555555555557,4.647222222222222,0.42777777777777776,0.0,472.18333333333334
2025-05-08 05:00:00+00:00,0.9527777777777777,0.0,0.0,0.0,0.0,0.025,476.03333333333336
2025-05-08 06:00:00+00:00,0.4583333333333333,2.7777777777777777,10.16388888888889,1.5527777777777778,10.033333333333333,0.0,475.9583333333333
2025-05-08 07:00:00+00:00,18.14782608695652,32.11746987951807,39.165217391304346,48.83090379008746,37.741176470588236,12.492537313432836,486.2944444444444
2025-05-08 08:00:00+00:00,0.008356545961002786,1.84958217270195,2.651810584958217,13.45682451253482,2.9220055710306405,0.016713091922005572,474.35376044568244
2025-05-08 09:00:00+00:00,1.5333333333333334,1.4388888888888889,0.0,0.0,1.1666666666666667,0.019444444444444445,474.2944444444444
2025-05-08 10:00:00+00:00,0.3416666666666667,0.044444444444444446,1.0527777777777778,7.188888888888889,1.4916666666666667,0.005555555555555556,473.4222222222222
2025-05-08 11:00:00+00:00,1.511111111111111,2.2444444444444445,0.03888888888888889,0.0,0.0,3.1527777777777777,472.5361111111111
2025-05-08 12:00:00+00:00,0.10833333333333334,0.24722222222222223,2.7916666666666665,1.7361111111111112,6.091666666666667,8.030555555555555,472.3388888888889
2025-05-08 13:00:00+00:00,0.9694444444444444,1.1805555555555556,0.6805555555555556,1.0277777777777777,0.5305555555555556,0.0,472.53055555555557
2025-05-08 14:00:00+00:00,0.7055555555555556,1.4,0.39166666666666666,0.33611111111111114,0.008333333333333333,0.0,471.5361111111111
2025-05-08 15:00:00+00:00,2.902506963788301,1.3147632311977715,2.136490250696379,2.0278551532033426,0.7743732590529248,0.4735376044568245,471.15041782729804
2025-05-08 16:00:00+00:00,6.961111111111111,36.611111111111114,46.36388888888889,55.047222222222224,62.477777777777774,60.375,6.538888888888889
2025-05-08 17:00:00+00:00,27.341666666666665,36.763888888888886,58.25555555555555,69.59444444444445,70.20555555555555,61.983333333333334,0.0
2025-05-08 18:00:00+00:00,24.772222222222222,43.83611111111111,63.0,66.975,73.88333333333334,70.94444444444444,0.0
2025-05-08 19:00:00+00:00,31.51388888888889,51.66111111111111,62.53611111111111,62.19722222222222,68.07222222222222,60.888888888888886,0.0
2025-05-08 20:00:00+00:00,3.786111111111111,7.436111111111111,52.74166666666667,60.875,12.397222222222222,72.2,0.0
2025-05-08 21:00:00+00:00,3.2777777777777777,38.647222222222226,38.65555555555556,57.333333333333336,61.672222222222224,67.61111111111111,0.0
2025-05-08 22:00:00+00:00,11.986072423398328,2.7827298050139277,20.328690807799443,38.64345403899721,60.637883008356546,68.22284122562674,0.0
2025-05-08 23:00:00+00:00,14.966666666666667,19.116666666666667,5.397222222222222,8.052777777777777,64.74166666666666,73.0111111111111,0.0
2025-05-09 00:00:00+00:00,1.7055555555555555,0.85,12.919444444444444,31.23611111111111,62.580555555555556,66.67777777777778,0.0
2025-05-09 01:00:00+00:00,14.955555555555556,8.416666666666666,11.75,40.077777777777776,60.36666666666667,58.75555555555555,0.0
2025-05-09 02:00:00+00:00,4.4222222222222225,29.675,18.875,32.3,41.59166666666667,36.24722222222222,0.0
