WOHT_WT_Female_LPS_A_TIMESTAMP,WOHT_WT_Female_LPS_A_AVG,WOHT_WT_Male_B_AVG,WOHT_WT_Female_LPS_B_AVG,WOHT_Hom_Male_A_AVG,WOHT_Hom_Male_B_AVG,WOHT_Hom_Female_LPS_B_AVG,WOHT_Hom_Female_LPS_A_AVG,WOHT_WT_Male_A_AVG
2026-03-30 07:29:00.178000+01:00,0.3837719298245614,0.0,0.0181950509461426,0.0,0.0,0.8893762183235867,0.3045808966861598,0.0
2026-03-30 07:30:00.039000+01:00,0.309315866084425,0.0,0.0,0.0,0.0,1.7467248908296946,0.2183406113537117,0.0
2026-03-30 07:31:00.129000+01:00,0.3472222222222221,0.0,0.0,0.0,0.0,0.4124211547792333,0.0606501698204755,0.0
2026-03-30 07:32:00.015000+01:00,0.1455604075691411,0.0,0.0,0.0,0.0,0.6944444444444443,0.1218323586744639,0.0
2026-03-30 07:33:00.073000+01:00,0.1827485380116958,0.0,0.0,0.0,0.0182748538011695,0.376031052886948,0.0242600679281901,0.0
2026-03-30 07:34:00.010000+01:00,0.4184861717612809,0.0,0.0,0.0,0.564046579330422,0.4609412906356138,0.0,0.0
2026-03-30 07:35:00.047000+01:00,0.0545851528384279,0.0,0.0,0.0,0.2547307132459971,0.9990253411306044,0.0606501698204754,0.0
2026-03-30 07:36:00.148000+01:00,0.1819505094614264,0.0,0.0,0.0,0.0,0.9218825812712276,0.0,0.0
2026-03-30 07:37:00.064000+01:00,0.6396198830409356,0.0,0.0,0.0,0.0,1.303606237816764,0.0121832358674463,0.0
2026-03-30 07:38:00.017000+01:00,0.6914119359534207,0.0,0.0,0.0,0.0,0.8248423095584667,0.0487329434697855,0.0
2026-03-30 07:39:00.092000+01:00,0.0,0.0,0.0,0.0,0.0,1.9408054342552152,0.0849102377486656,0.0
2026-03-30 07:40:00.170000+01:00,0.0,0.0365497076023391,0.0,0.0,0.0,1.0964912280701753,0.6307617661329452,0.0
